is_demo_data,record_id,centre_id,centre_name,distance_km,crop_type,quantity_kg,time_slot,weighbridges_active,centre_capacity_mt,current_utilization_ratio,queue_length_at_arrival,diversion_active,crop_compatible,actual_wait_time_minutes,disclaimer
TRUE,DEMO-01328,C-05,Centre E - Kalyani Storage & Hub,4.3,Maize,2990.0,12:00 - 14:00,2,50,0.25,5,0,1,37.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01329,C-04,Centre D - Ranaghat Krishak Mandi,38.1,Maize,480.0,14:00 - 16:00,3,90,0.37,6,0,0,20.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01330,C-03,Centre C - Memari Procurement Depot,31.7,Maize,3050.0,14:00 - 16:00,2,60,0.25,4,0,1,40.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01331,C-05,Centre E - Kalyani Storage & Hub,24.2,Potato,2050.0,10:00 - 12:00,2,50,0.95,11,1,1,86.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01332,C-06,Centre F - Guskara Sub-Mandi,36.6,Wheat,2260.0,08:00 - 10:00,2,40,0.32,1,1,0,43.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01333,C-02,Centre B - Singur Agro Hub,24.4,Maize,1020.0,08:00 - 10:00,4,100,0.24,1,0,0,5.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01334,C-01,Centre A - Burdwan Mandi,22.8,Wheat,810.0,14:00 - 16:00,3,80,0.34,5,0,1,16.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01335,C-03,Centre C - Memari Procurement Depot,39.0,Maize,2240.0,14:00 - 16:00,2,60,0.51,4,0,1,34.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01336,C-06,Centre F - Guskara Sub-Mandi,24.0,Paddy,2510.0,10:00 - 12:00,2,40,0.32,6,1,1,69.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01337,C-03,Centre C - Memari Procurement Depot,23.2,Potato,2400.0,16:00 - 18:00,2,60,0.47,3,0,1,32.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01338,C-04,Centre D - Ranaghat Krishak Mandi,14.2,Paddy,600.0,08:00 - 10:00,3,90,0.47,5,0,1,17.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01339,C-01,Centre A - Burdwan Mandi,3.8,Maize,3190.0,14:00 - 16:00,3,80,0.95,12,1,1,83.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01340,C-02,Centre B - Singur Agro Hub,38.8,Wheat,1860.0,16:00 - 18:00,4,100,0.44,3,0,0,15.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01341,C-04,Centre D - Ranaghat Krishak Mandi,9.5,Maize,700.0,08:00 - 10:00,3,90,0.69,5,0,0,10.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01342,C-02,Centre B - Singur Agro Hub,41.7,Wheat,430.0,12:00 - 14:00,4,100,0.85,4,0,0,10.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01343,C-04,Centre D - Ranaghat Krishak Mandi,26.8,Maize,3260.0,10:00 - 12:00,3,90,0.79,7,0,0,41.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01344,C-05,Centre E - Kalyani Storage & Hub,28.6,Wheat,1530.0,16:00 - 18:00,2,50,0.19,4,0,1,26.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01345,C-02,Centre B - Singur Agro Hub,30.6,Paddy,1850.0,08:00 - 10:00,4,100,0.71,3,0,1,15.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01346,C-06,Centre F - Guskara Sub-Mandi,40.7,Paddy,770.0,08:00 - 10:00,2,40,0.89,13,1,1,92.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01347,C-01,Centre A - Burdwan Mandi,12.8,Potato,320.0,16:00 - 18:00,3,80,0.77,2,0,1,5.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01348,C-01,Centre A - Burdwan Mandi,6.6,Paddy,1680.0,12:00 - 14:00,3,80,0.26,5,0,1,25.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01349,C-05,Centre E - Kalyani Storage & Hub,12.9,Paddy,1640.0,10:00 - 12:00,2,50,0.39,3,0,1,24.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01350,C-02,Centre B - Singur Agro Hub,3.0,Potato,3370.0,16:00 - 18:00,4,100,0.23,0,0,1,22.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01351,C-02,Centre B - Singur Agro Hub,35.3,Potato,2080.0,12:00 - 14:00,4,100,0.87,12,0,1,46.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01352,C-06,Centre F - Guskara Sub-Mandi,10.2,Maize,880.0,14:00 - 16:00,2,40,0.84,3,1,0,32.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01353,C-03,Centre C - Memari Procurement Depot,38.7,Maize,2850.0,16:00 - 18:00,2,60,0.51,3,0,1,36.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01354,C-02,Centre B - Singur Agro Hub,6.3,Maize,1850.0,12:00 - 14:00,4,100,0.19,4,0,0,13.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01355,C-01,Centre A - Burdwan Mandi,41.7,Paddy,1030.0,12:00 - 14:00,3,80,0.73,1,0,1,14.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01356,C-01,Centre A - Burdwan Mandi,12.4,Maize,1910.0,16:00 - 18:00,3,80,0.66,1,0,1,9.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01357,C-05,Centre E - Kalyani Storage & Hub,32.0,Potato,570.0,16:00 - 18:00,2,50,0.54,4,0,1,17.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01358,C-03,Centre C - Memari Procurement Depot,10.6,Mustard,3130.0,12:00 - 14:00,2,60,0.2,2,0,0,32.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01359,C-06,Centre F - Guskara Sub-Mandi,12.1,Wheat,440.0,08:00 - 10:00,2,40,0.94,17,1,0,101.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01360,C-03,Centre C - Memari Procurement Depot,27.7,Potato,2220.0,14:00 - 16:00,2,60,0.22,3,0,1,23.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01361,C-02,Centre B - Singur Agro Hub,6.5,Wheat,1840.0,08:00 - 10:00,4,100,0.34,3,0,0,9.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01362,C-02,Centre B - Singur Agro Hub,3.1,Potato,2780.0,08:00 - 10:00,4,100,0.31,5,0,1,23.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01363,C-04,Centre D - Ranaghat Krishak Mandi,22.7,Potato,1480.0,16:00 - 18:00,3,90,0.46,1,0,0,11.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01364,C-01,Centre A - Burdwan Mandi,40.6,Mustard,3440.0,08:00 - 10:00,3,80,0.46,2,0,1,23.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01365,C-04,Centre D - Ranaghat Krishak Mandi,12.0,Potato,2140.0,10:00 - 12:00,3,90,0.34,9,0,0,40.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01366,C-05,Centre E - Kalyani Storage & Hub,39.5,Potato,1020.0,08:00 - 10:00,2,50,0.2,1,0,1,7.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01367,C-04,Centre D - Ranaghat Krishak Mandi,3.9,Paddy,1350.0,12:00 - 14:00,3,90,0.69,2,0,1,13.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01368,C-04,Centre D - Ranaghat Krishak Mandi,5.3,Potato,3300.0,08:00 - 10:00,3,90,0.32,6,0,0,41.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01369,C-03,Centre C - Memari Procurement Depot,32.7,Paddy,3310.0,14:00 - 16:00,2,60,0.8,2,0,1,31.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01370,C-03,Centre C - Memari Procurement Depot,23.6,Wheat,380.0,16:00 - 18:00,2,60,0.9,11,0,0,53.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01371,C-04,Centre D - Ranaghat Krishak Mandi,10.8,Wheat,650.0,08:00 - 10:00,3,90,0.96,11,1,1,63.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01372,C-06,Centre F - Guskara Sub-Mandi,44.1,Paddy,2500.0,08:00 - 10:00,2,40,0.69,4,1,1,57.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01373,C-01,Centre A - Burdwan Mandi,38.0,Potato,1090.0,14:00 - 16:00,3,80,0.64,2,0,1,12.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01374,C-05,Centre E - Kalyani Storage & Hub,2.8,Mustard,1460.0,14:00 - 16:00,2,50,0.52,2,0,1,16.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01375,C-04,Centre D - Ranaghat Krishak Mandi,24.9,Paddy,2380.0,14:00 - 16:00,3,90,0.18,5,0,1,34.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01376,C-03,Centre C - Memari Procurement Depot,11.3,Wheat,290.0,16:00 - 18:00,2,60,0.75,3,0,0,10.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01377,C-04,Centre D - Ranaghat Krishak Mandi,25.8,Potato,3340.0,08:00 - 10:00,3,90,0.92,11,1,0,80.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01378,C-05,Centre E - Kalyani Storage & Hub,9.0,Maize,1460.0,12:00 - 14:00,2,50,0.77,7,0,1,35.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01379,C-02,Centre B - Singur Agro Hub,36.4,Potato,3340.0,12:00 - 14:00,4,100,0.22,2,0,1,18.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01380,C-04,Centre D - Ranaghat Krishak Mandi,13.8,Potato,1090.0,16:00 - 18:00,3,90,0.36,3,0,0,14.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01381,C-05,Centre E - Kalyani Storage & Hub,15.2,Potato,2380.0,08:00 - 10:00,2,50,0.84,7,0,1,40.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01382,C-01,Centre A - Burdwan Mandi,43.5,Mustard,1780.0,08:00 - 10:00,3,80,0.85,2,0,1,16.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01383,C-01,Centre A - Burdwan Mandi,13.9,Maize,2210.0,08:00 - 10:00,3,80,0.41,1,0,1,18.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01384,C-03,Centre C - Memari Procurement Depot,7.5,Wheat,2280.0,14:00 - 16:00,2,60,0.27,4,0,0,36.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01385,C-01,Centre A - Burdwan Mandi,30.1,Paddy,810.0,08:00 - 10:00,3,80,0.57,4,0,1,13.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01386,C-02,Centre B - Singur Agro Hub,43.9,Potato,250.0,12:00 - 14:00,4,100,0.85,6,0,1,15.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01387,C-05,Centre E - Kalyani Storage & Hub,12.1,Potato,560.0,16:00 - 18:00,2,50,0.57,1,0,1,9.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01388,C-05,Centre E - Kalyani Storage & Hub,5.1,Wheat,1610.0,14:00 - 16:00,2,50,0.38,0,0,1,11.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01389,C-05,Centre E - Kalyani Storage & Hub,43.9,Wheat,3160.0,12:00 - 14:00,2,50,0.46,7,0,1,45.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01390,C-03,Centre C - Memari Procurement Depot,42.0,Potato,3210.0,12:00 - 14:00,2,60,0.17,5,0,1,43.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01391,C-03,Centre C - Memari Procurement Depot,35.7,Maize,2550.0,16:00 - 18:00,2,60,0.93,10,1,1,95.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01392,C-04,Centre D - Ranaghat Krishak Mandi,43.2,Potato,3470.0,08:00 - 10:00,3,90,0.62,8,0,0,44.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01393,C-06,Centre F - Guskara Sub-Mandi,25.2,Maize,600.0,14:00 - 16:00,2,40,0.88,13,1,0,82.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01394,C-04,Centre D - Ranaghat Krishak Mandi,10.4,Wheat,2100.0,12:00 - 14:00,3,90,0.91,13,1,1,80.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01395,C-03,Centre C - Memari Procurement Depot,15.5,Paddy,3410.0,14:00 - 16:00,2,60,0.73,3,0,1,40.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01396,C-01,Centre A - Burdwan Mandi,23.7,Wheat,3220.0,16:00 - 18:00,3,80,0.69,3,0,1,27.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01397,C-04,Centre D - Ranaghat Krishak Mandi,26.5,Mustard,2930.0,10:00 - 12:00,3,90,0.25,7,0,1,37.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01398,C-05,Centre E - Kalyani Storage & Hub,13.2,Paddy,1150.0,16:00 - 18:00,2,50,0.41,0,0,1,5.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01399,C-04,Centre D - Ranaghat Krishak Mandi,26.8,Maize,2290.0,10:00 - 12:00,3,90,0.79,10,0,0,40.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01400,C-01,Centre A - Burdwan Mandi,34.9,Mustard,2550.0,12:00 - 14:00,3,80,0.54,1,0,1,18.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01401,C-01,Centre A - Burdwan Mandi,31.7,Mustard,3470.0,08:00 - 10:00,3,80,0.26,7,0,1,44.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01402,C-03,Centre C - Memari Procurement Depot,32.0,Paddy,1000.0,14:00 - 16:00,2,60,0.39,2,0,1,11.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01403,C-03,Centre C - Memari Procurement Depot,28.5,Maize,3480.0,16:00 - 18:00,2,60,0.19,3,0,1,36.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01404,C-04,Centre D - Ranaghat Krishak Mandi,14.4,Mustard,1770.0,14:00 - 16:00,3,90,0.26,1,0,1,17.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01405,C-05,Centre E - Kalyani Storage & Hub,8.5,Maize,230.0,08:00 - 10:00,2,50,0.64,6,0,1,20.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01406,C-02,Centre B - Singur Agro Hub,14.0,Maize,2750.0,16:00 - 18:00,4,100,0.34,2,0,0,18.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01407,C-01,Centre A - Burdwan Mandi,40.6,Maize,2110.0,16:00 - 18:00,3,80,0.85,2,0,1,17.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01408,C-02,Centre B - Singur Agro Hub,37.0,Paddy,2620.0,08:00 - 10:00,4,100,0.97,10,1,1,68.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01409,C-03,Centre C - Memari Procurement Depot,15.5,Maize,1350.0,16:00 - 18:00,2,60,0.29,1,0,1,12.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01410,C-02,Centre B - Singur Agro Hub,44.5,Wheat,2690.0,12:00 - 14:00,4,100,0.92,10,1,0,66.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01411,C-01,Centre A - Burdwan Mandi,38.1,Paddy,2690.0,16:00 - 18:00,3,80,0.17,4,0,1,30.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01412,C-02,Centre B - Singur Agro Hub,37.8,Potato,290.0,14:00 - 16:00,4,100,0.32,6,0,1,11.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01413,C-05,Centre E - Kalyani Storage & Hub,24.4,Mustard,2940.0,14:00 - 16:00,2,50,0.39,1,0,1,21.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01414,C-04,Centre D - Ranaghat Krishak Mandi,13.3,Mustard,3050.0,14:00 - 16:00,3,90,0.97,8,1,1,69.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01415,C-03,Centre C - Memari Procurement Depot,33.3,Potato,1280.0,10:00 - 12:00,2,60,0.57,4,0,1,21.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01416,C-01,Centre A - Burdwan Mandi,20.6,Wheat,3280.0,08:00 - 10:00,3,80,0.81,3,0,1,25.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01417,C-05,Centre E - Kalyani Storage & Hub,12.6,Potato,2130.0,08:00 - 10:00,2,50,0.87,7,0,1,53.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01418,C-02,Centre B - Singur Agro Hub,7.7,Mustard,2290.0,12:00 - 14:00,4,100,0.22,4,0,1,20.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01419,C-06,Centre F - Guskara Sub-Mandi,20.7,Paddy,1820.0,08:00 - 10:00,2,40,0.66,6,1,1,62.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01420,C-05,Centre E - Kalyani Storage & Hub,12.1,Mustard,1350.0,16:00 - 18:00,2,50,0.59,4,0,1,24.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01421,C-03,Centre C - Memari Procurement Depot,30.7,Paddy,1820.0,12:00 - 14:00,2,60,0.67,5,0,1,29.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01422,C-02,Centre B - Singur Agro Hub,20.0,Potato,1680.0,12:00 - 14:00,4,100,0.36,3,0,1,13.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01423,C-02,Centre B - Singur Agro Hub,30.4,Mustard,1350.0,12:00 - 14:00,4,100,0.48,1,0,1,13.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01424,C-04,Centre D - Ranaghat Krishak Mandi,31.6,Maize,300.0,14:00 - 16:00,3,90,0.37,2,0,0,5.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01425,C-04,Centre D - Ranaghat Krishak Mandi,35.2,Potato,1060.0,16:00 - 18:00,3,90,0.41,2,0,0,9.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01426,C-01,Centre A - Burdwan Mandi,33.3,Wheat,1320.0,14:00 - 16:00,3,80,0.83,2,0,1,14.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01427,C-04,Centre D - Ranaghat Krishak Mandi,39.7,Paddy,1970.0,16:00 - 18:00,3,90,0.8,1,0,1,20.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01428,C-02,Centre B - Singur Agro Hub,2.9,Maize,2580.0,16:00 - 18:00,4,100,0.82,0,0,0,12.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01429,C-06,Centre F - Guskara Sub-Mandi,35.0,Wheat,2020.0,12:00 - 14:00,2,40,0.69,4,1,0,51.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01430,C-02,Centre B - Singur Agro Hub,39.0,Maize,960.0,14:00 - 16:00,4,100,0.82,5,0,0,15.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01431,C-03,Centre C - Memari Procurement Depot,25.8,Mustard,1020.0,10:00 - 12:00,2,60,0.16,10,0,0,43.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01432,C-05,Centre E - Kalyani Storage & Hub,3.8,Mustard,1130.0,14:00 - 16:00,2,50,0.17,4,0,1,18.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01433,C-06,Centre F - Guskara Sub-Mandi,13.7,Paddy,610.0,08:00 - 10:00,2,40,0.8,6,1,1,50.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01434,C-03,Centre C - Memari Procurement Depot,5.2,Potato,2580.0,08:00 - 10:00,2,60,0.78,4,0,1,38.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01435,C-01,Centre A - Burdwan Mandi,41.5,Maize,520.0,16:00 - 18:00,3,80,0.64,2,0,1,11.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01436,C-03,Centre C - Memari Procurement Depot,34.0,Mustard,1200.0,16:00 - 18:00,2,60,0.53,1,0,0,7.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01437,C-06,Centre F - Guskara Sub-Mandi,18.2,Maize,1620.0,14:00 - 16:00,2,40,0.33,3,1,0,45.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01438,C-06,Centre F - Guskara Sub-Mandi,12.5,Maize,260.0,16:00 - 18:00,2,40,0.56,2,1,0,31.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01439,C-03,Centre C - Memari Procurement Depot,21.4,Maize,2110.0,08:00 - 10:00,2,60,0.17,7,0,1,38.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01440,C-01,Centre A - Burdwan Mandi,8.2,Wheat,2280.0,12:00 - 14:00,3,80,0.22,4,0,1,25.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01441,C-02,Centre B - Singur Agro Hub,12.7,Mustard,670.0,16:00 - 18:00,4,100,0.66,2,0,1,6.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01442,C-02,Centre B - Singur Agro Hub,12.8,Potato,1230.0,14:00 - 16:00,4,100,0.43,1,0,1,5.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01443,C-03,Centre C - Memari Procurement Depot,19.5,Maize,220.0,16:00 - 18:00,2,60,0.72,3,0,1,13.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01444,C-03,Centre C - Memari Procurement Depot,21.8,Paddy,1790.0,12:00 - 14:00,2,60,0.61,6,0,1,31.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01445,C-06,Centre F - Guskara Sub-Mandi,20.3,Potato,460.0,08:00 - 10:00,2,40,0.26,1,1,0,26.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01446,C-02,Centre B - Singur Agro Hub,3.7,Mustard,1600.0,08:00 - 10:00,4,100,0.29,7,0,1,20.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01447,C-04,Centre D - Ranaghat Krishak Mandi,20.0,Paddy,230.0,16:00 - 18:00,3,90,0.25,4,0,1,9.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01448,C-03,Centre C - Memari Procurement Depot,28.4,Maize,1430.0,12:00 - 14:00,2,60,0.69,1,0,1,8.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01449,C-05,Centre E - Kalyani Storage & Hub,42.9,Paddy,1430.0,16:00 - 18:00,2,50,0.65,2,0,1,17.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-01450,C-06,Centre F - Guskara Sub-Mandi,24.5,Paddy,2940.0,10:00 - 12:00,2,40,0.16,5,1,1,68.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
